filename,xmin,ymin,xmax,ymax,center_x,center_y,width,height
datasets/train/png-clipart-blue-circular-frame-border-blue-round_png_jpg.rf.c3b074a512766cd5d138d656c247e5c8.jpg,16,174,638,464,327.0,319.0,622,290
datasets/train/indir-3-_jpg.rf.c314cb460a4ad83d71c267327d110507.jpg,0,0,636,634,318.0,317.0,636,634
datasets/train/images-6-_jpeg_jpg.rf.c34224e5220b3b646d35ad371326f5f4.jpg,106,1,565,638,335.5,319.5,459,637
datasets/train/images-12-_jpeg_jpg.rf.c407e7a63ca4ee060563bf9632087ac4.jpg,28,11,636,609,332.0,310.0,608,598
datasets/train/photo_15_2024-01-11_19-36-40_jpg.rf.c1d86e6dda43c7834e73c53114e60ffd.jpg,263,212,461,486,362.0,349.0,198,274
datasets/train/images-4-_png_jpg.rf.c4f7f2b35827154d07df15b2e122c0b6.jpg,106,93,558,539,332.0,316.0,452,446
datasets/train/photo_15_2024-01-11_19-36-40_jpg.rf.c2ed09f2170f73a66b8abe2bb83f3265.jpg,155,263,428,461,291.5,362.0,273,198
datasets/train/images_jpeg_jpg.rf.c7204080405fa01059dd047d558c5415.jpg,0,88,638,544,319.0,316.0,638,456
datasets/train/indir-2-_jpeg_jpg.rf.c677da703cef1a84442b66a739711c8a.jpg,6,25,640,638,323.0,331.5,634,613
datasets/train/1645884677_62-kartinkin-net-p-krug-kartinki-66_png_jpg.rf.c7a4248475ac4c2b46a2e37fde176dab.jpg,2,1,640,638,321.0,319.5,638,637
datasets/train/53-538486_circle-hd-png-download_png_jpg.rf.c8eba6e89ca07192c7a1be49328fdb4d.jpg,44,22,613,618,328.5,320.0,569,596
datasets/train/png-clipart-circle-oval-tree-green-circle-leaf-grass_png_jpg.rf.c5aa779212c572b3872fedcde9f0ee37.jpg,13,28,623,613,318.0,320.5,610,585
datasets/train/1710763_08272_jpeg_jpg.rf.c79fc3c2a419bf436cf0d8fc49eaf693.jpg,91,8,495,628,293.0,318.0,404,620
datasets/train/png-transparent-circle-red-stickers-magenta-shape-internet-1-_png_jpg.rf.c82b5f1ca028975499e861256f43a944.jpg,59,78,578,560,318.5,319.0,519,482
datasets/train/AdobeStock_534402167_Preview_png_jpg.rf.c8a8d913c2dce2e19792671916ab2c47.jpg,30,31,608,611,319.0,321.0,578,580
datasets/train/indir-3-_jpeg_jpg.rf.c76f344279af82258a707a68143ed5e6.jpg,3,1,634,638,318.5,319.5,631,637
datasets/train/frame234_jpg.rf.c8918fc10ee9a0e95c3f5cac1756e0db.jpg,226,75,417,424,321.5,249.5,191,349
datasets/train/frame418_jpg.rf.c5e7137e57085185fc751c08fefd199f.jpg,96,41,233,278,164.5,159.5,137,237
datasets/train/kisspng-circle-area-black-and-white-pattern-circle-png-hd-5a71f9ae94d270-8080753315174189266096_jpeg_jpg.rf.c98fd2122c33aefce1bea2d80ddf3742.jpg,79,77,561,559,320.0,318.0,482,482
datasets/train/indir_png_jpg.rf.c6c19f4f10787dbaa293a0ad0aa579cd.jpg,38,36,602,596,320.0,316.0,564,560
datasets/train/indir_jpeg_jpg.rf.c9b6f26ae3798fbaf56619e0fb7820ce.jpg,159,186,479,455,319.0,320.5,320,269
datasets/train/800px-Circle_-_black_simple-svg_png_jpg.rf.c937b2e93f8979ff23a9d58726831f4d.jpg,54,53,585,585,319.5,319.0,531,532
datasets/train/pngtree-golden-circle-frame-border-vector-png-image_3017679_jpeg_jpg.rf.c7290b68a2f40674a18b43e10972f4f5.jpg,37,40,600,601,318.5,320.5,563,561
datasets/train/circle-vector-outline-icon-isolated-260nw-1211322610_jpeg_jpg.rf.c99255ab885866f66ee9e9caaf0a28d5.jpg,127,99,512,457,319.5,278.0,385,358
datasets/train/images-6-_jpeg_jpg.rf.c61f7806fe9ad6f8dcb28a596a580e3f.jpg,1,102,638,536,319.5,319.0,637,434
datasets/train/949c8b47f89e2822f930f0b4689b0822_png_jpg.rf.cb64e65cf6b714a00ed59ae6b156e4c5.jpg,28,30,610,610,319.0,320.0,582,580
datasets/train/xSvrSI-circle-transparent-picture_png_jpg.rf.caa8a5aada2b8e78abad0ad3b84c2e4f.jpg,4,7,634,635,319.0,321.0,630,628
datasets/train/images-6-_jpeg_jpg.rf.c9f926b0fb180eb983ddbc30772dff03.jpg,0,97,639,537,319.5,317.0,639,440
datasets/train/png-transparent-circle-circle-education-science-green-circle_png_jpg.rf.c870e14d9ab3100e8d08db3fdc9085c2.jpg,106,75,538,565,322.0,320.0,432,490
datasets/train/images-1-_jpeg_jpg.rf.c9af44aee5d47b4a0df2a0f2f5dafe8c.jpg,138,79,463,570,300.5,324.5,325,491
datasets/train/images-4-_jpeg_jpg.rf.c84786862ac8447417091817a7ffa944.jpg,118,25,573,612,345.5,318.5,455,587
datasets/train/photo_20_2024-01-11_19-36-40_jpg.rf.ca9bec7cc225ef1393775e3a19e57283.jpg,1,92,620,567,310.5,329.5,619,475
datasets/train/indir_png_jpg.rf.ca90f5e2406c660d0424b9405fbd9636.jpg,46,39,604,600,325.0,319.5,558,561
datasets/train/images-5-_jpeg_jpg.rf.cc0d1666fc69e588d4c82f871f7cdecf.jpg,138,116,438,475,288.0,295.5,300,359
datasets/train/-16-_png_jpg.rf.cbddfca0379c96e89ad20819619095fb.jpg,141,200,353,494,247.0,347.0,212,294
datasets/train/images-2-_jpeg_jpg.rf.cc1dba79092b831a986a3261c38616c6.jpg,40,29,598,582,319.0,305.5,558,553
datasets/train/pngtree-golden-circle-frame-border-vector-png-image_3017679_jpeg_jpg.rf.cc1252f9e39c1b467861f26bd098d114.jpg,39,37,600,600,319.5,318.5,561,563
datasets/train/cable-reel-calculator-spool-calculator-drum-calculator-16_png_jpg.rf.c13413f487e56c0d6240d59b95a25541.jpg,272,311,603,553,437.5,432.0,331,242
datasets/train/indir-1-_jpeg_jpg.rf.cdd598df5058f8d66d084cc7a649b6ed.jpg,1,0,634,638,317.5,319.0,633,638
datasets/train/Ekran-goruntusu-2024-04-17-191658_png_jpg.rf.ccea17bd4f81f3b62b79bfc9ee0d5bd2.jpg,108,29,639,527,373.5,278.0,531,498
datasets/train/images_png_jpg.rf.ce28295963a0ee4acd7a99e7d6b3b4c2.jpg,16,24,615,621,315.5,322.5,599,597
datasets/train/38132628268e7a56ef5f77b79aa957b5_png_jpg.rf.ce0a9314b90b61dd4b37d42df3b84c0b.jpg,72,136,568,504,320.0,320.0,496,368
datasets/train/images-1-_png_jpg.rf.ccb9d1ab1e06e7118492b408dc5c99b4.jpg,157,113,480,528,318.5,320.5,323,415
datasets/train/Image_227_jpg.rf.cd654be78563cafd4760772101ff0515.jpg,14,149,627,621,320.5,385.0,613,472
datasets/train/Image_227_jpg.rf.cd654be78563cafd4760772101ff0515.jpg,415,8,621,165,518.0,86.5,206,157
datasets/train/-24-_png_jpg.rf.cda47062b2a994c01b4f670ce5bc04eb.jpg,228,74,507,474,367.5,274.0,279,400
datasets/train/1645884607_36-kartinkin-net-p-krug-kartinki-37_png_jpg.rf.d041c826312a564ca8edaa839e26dac3.jpg,1,0,638,638,319.5,319.0,637,638
datasets/train/indir_png_jpg.rf.cbdbaf51c13bc23f8d82a98cfd8c0a20.jpg,13,16,600,607,306.5,311.5,587,591
datasets/train/images-10-_jpeg_jpg.rf.c94e009f73a1781f2f9eab1145b9fbfe.jpg,58,58,576,575,317.0,316.5,518,517
datasets/train/images-3-_jpg.rf.ce138ee4144cd83bda803d9d5334f6e8.jpg,114,25,523,613,318.5,319.0,409,588
datasets/train/images-1-_jpeg_jpg.rf.ce418de0a971ecb02aadd53917f55f64.jpg,62,140,588,487,325.0,313.5,526,347
datasets/train/images-10-_jpeg_jpg.rf.cf9575ae205e952812ec6853d682fb34.jpg,64,59,578,573,321.0,316.0,514,514
datasets/train/images-5-_jpeg_jpg.rf.ce6237c28b293dd166a5ad9850845402.jpg,186,159,455,478,320.5,318.5,269,319
datasets/train/Ekran-goruntusu-2024-04-17-191620_png_jpg.rf.d0a65c73b15d3a1488151f0b332435dc.jpg,38,58,442,623,240.0,340.5,404,565
datasets/train/c1282df2d016d473a4fe0a9337965b11_png_jpg.rf.d0c82491a6a51b3ca80a8890178846cd.jpg,139,71,503,571,321.0,321.0,364,500
datasets/train/png-clipart-circle-point-circle-area-circle-thumbnail_png_jpg.rf.ce8ceda00a107b298f2a14eac58501c7.jpg,52,36,586,601,319.0,318.5,534,565
datasets/train/images-1-_png_jpg.rf.cf1dce85783909b8794f8e1bd7e10882.jpg,157,114,480,527,318.5,320.5,323,413
datasets/train/depositphotos_40481065-stock-photo-coin_jpeg_jpg.rf.d108d12f4ac09377cd4feb86ee3c1da5.jpg,76,105,573,536,324.5,320.5,497,431
datasets/train/png-transparent-circle-circle-education-science-green-circle_png_jpg.rf.cfc9926c55b7b1e7fc58772e4b56ade7.jpg,88,89,551,552,319.5,320.5,463,463
datasets/train/1645884573_19-kartinkin-net-p-krug-kartinki-19_png_jpg.rf.d1d5e3cb081861f954a69ef498098d03.jpg,2,1,640,638,321.0,319.5,638,637
datasets/train/-25-_png_jpg.rf.d0d17b33907c6d90e04e42c64ecab577.jpg,3,73,422,368,212.5,220.5,419,295
datasets/train/images-3-_jpg.rf.cf3d4a33950307875957170453f47836.jpg,87,46,550,593,318.5,319.5,463,547
datasets/train/images-13-_jpeg_jpg.rf.d2dfce25778df4c3a7eafbeb19969817.jpg,90,101,528,540,309.0,320.5,438,439
datasets/train/9142-png_300_png_jpg.rf.d1682abe451a5725ef562878971de13e.jpg,161,81,479,557,320.0,319.0,318,476
datasets/train/Ekran-goruntusu-2024-04-17-191658_png_jpg.rf.d22b298f22feea0c10c1e15e1d8af847.jpg,121,17,591,533,356.0,275.0,470,516
datasets/train/-24-_png_jpg.rf.d1e173db13eee36ac932b89a33baadd4.jpg,166,228,566,507,366.0,367.5,400,279
datasets/train/images-12-_jpeg_jpg.rf.d103ddb923a1aefa96ebf6b888f33b5b.jpg,27,40,608,598,317.5,319.0,581,558
datasets/train/1645884627_8-kartinkin-net-p-krug-kartinki-8_jpg.rf.d349acb3fb4bc45445448164d01b0bdf.jpg,0,4,636,640,318.0,322.0,636,636
datasets/train/images-13-_jpeg_jpg.rf.d33b252c7c49e4744e4f7ab59dfed3b5.jpg,106,98,551,545,328.5,321.5,445,447
datasets/train/Ekran-goruntusu-2024-04-17-191730_png_jpg.rf.d1fdc0826c9032f545e05aa01c7d1824.jpg,2,9,524,638,263.0,323.5,522,629
datasets/train/frame226_jpg.rf.d3a59eb0c5e1ef697056c1d431c0ffdc.jpg,53,323,378,503,215.5,413.0,325,180
datasets/train/Ekran-goruntusu-2024-04-17-191620_png_jpg.rf.d17d85f33f4016e36c4334b75acb4fdc.jpg,198,58,600,623,399.0,340.5,402,565
datasets/train/indir_png_jpg.rf.d40cb5b2c5ab5d2ce6f9727e76d1c88f.jpg,41,38,604,602,322.5,320.0,563,564
datasets/train/images-4-_jpeg_jpg.rf.d3ca240e95c873bfc6373142b35f260a.jpg,114,28,567,614,340.5,321.0,453,586
datasets/train/1710763_08272_jpeg_jpg.rf.d39e7dfcdbb08f599ff8939138de3440.jpg,12,91,632,495,322.0,293.0,620,404
datasets/train/images-1-_jpeg_jpg.rf.d564b0220316102b87d8b14bc02268cc.jpg,73,145,559,465,316.0,305.0,486,320
datasets/train/307-3076277_green-leaves-grass-circle-vines-in-a-circle_png_jpg.rf.d4861a18d881d71f8cea74ba86239d72.jpg,44,29,598,611,321.0,320.0,554,582
datasets/train/images-4-_jpeg_jpg.rf.d5c7a03bdeb3b82ab8956a2dfb4ea059.jpg,26,69,612,522,319.0,295.5,586,453
datasets/train/-1-_png_jpg.rf.d6b0763cfc71a07fffe743c38d95891d.jpg,19,315,257,476,138.0,395.5,238,161
datasets/train/9cf4b4749278aa9358a826c7150b51a8-circle-round_png_jpg.rf.d530666dad1364ce7e444a76cd4c3a2c.jpg,48,47,594,594,321.0,320.5,546,547
datasets/train/Image_227_jpg.rf.d59c8a724370d19630ad8a2f1f810908.jpg,13,19,626,491,319.5,255.0,613,472
datasets/train/Image_227_jpg.rf.d59c8a724370d19630ad8a2f1f810908.jpg,19,475,225,632,122.0,553.5,206,157
datasets/train/images-1-_jpeg_jpg.rf.d01babfd992d5442d351b393da066e8b.jpg,149,73,467,558,308.0,315.5,318,485
datasets/train/images-4-_png_jpg.rf.d61e6e3673ec2bd5321cbc26cfd557e4.jpg,107,93,557,539,332.0,316.0,450,446
datasets/train/Ekran-goruntusu-2024-04-17-191639_png_jpg.rf.d54f398f68c9a2c979e9068377f08f06.jpg,122,15,624,539,373.0,277.0,502,524
datasets/train/-11-_png_jpg.rf.d52c1de2976cf031f6b915cba4cf20e6.jpg,254,399,489,572,371.5,485.5,235,173
datasets/train/images-1-_png_jpg.rf.d34ce5c9c4fc457af07e9ec6ec6d5752.jpg,114,161,527,483,320.5,322.0,413,322
datasets/train/Image_189_jpg.rf.cf5de0e9ddfe5fc504a7df947a5c33ba.jpg,1,0,640,639,320.5,319.5,639,639
datasets/train/Ekran-goruntusu-2024-04-17-191746_png_jpg.rf.d6d5c279d80ada09eaa84a967421c5e5.jpg,135,59,599,592,367.0,325.5,464,533
datasets/train/Image_223_jpg.rf.d46e34291aa65482046d33f1336a36ef.jpg,20,64,594,615,307.0,339.5,574,551
datasets/train/-8-_png_jpg.rf.d5deb30d59cb34d9794089124f9096a2.jpg,253,162,467,316,360.0,239.0,214,154
datasets/train/indir-1-_jpg.rf.d58ac80257208ffcae1e50dc3f1e0d35.jpg,55,51,586,589,320.5,320.0,531,538
datasets/train/1024px-Red_circle-svg_png_jpg.rf.d56fae8d0bf280400fa25a8bb18d3a1c.jpg,13,12,629,628,321.0,320.0,616,616
datasets/train/indir-5-_jpeg_jpg.rf.d8fb2bf82699db870d10b8e79012bc96.jpg,88,81,552,549,320.0,315.0,464,468
datasets/train/949c8b47f89e2822f930f0b4689b0822_png_jpg.rf.dab4e930c0fdbd2a18fdb96275a1c5e2.jpg,31,29,611,611,321.0,320.0,580,582
datasets/train/photo_18_2024-01-11_19-36-40_jpg.rf.da91fb5c2e16d386761369e79f7080de.jpg,167,260,479,499,323.0,379.5,312,239
datasets/train/home-about-bg_png_jpg.rf.dcfe8cedfbb26f90f4f288406f3eaff2.jpg,220,133,619,615,419.5,374.0,399,482
datasets/train/home-about-bg_png_jpg.rf.dcfe8cedfbb26f90f4f288406f3eaff2.jpg,11,0,265,304,138.0,152.0,254,304
datasets/train/images-1-_jpeg_jpg.rf.dcec3f31aae0fe1f31baa1e85ebd6c8b.jpg,70,144,560,463,315.0,303.5,490,319
datasets/train/images-4-_jpeg_jpg.rf.ddf164c582dbddca73c90cebc537fbf7.jpg,26,114,612,567,319.0,340.5,586,453
datasets/train/images-5-_jpeg_jpg.rf.d8fe535589ad295b8170d67a9bbf8424.jpg,105,176,465,476,285.0,326.0,360,300
datasets/train/images-10-_jpeg_jpg.rf.d774ea0ba963a2a506646b4d869f5bc4.jpg,64,66,577,576,320.5,321.0,513,510
datasets/train/set-glowing-neon-color-circles-260nw-2166315269_jpeg_jpg.rf.dd738b31762fc5a4256ce47f22674b1c.jpg,18,81,187,518,102.5,299.5,169,437
datasets/train/set-glowing-neon-color-circles-260nw-2166315269_jpeg_jpg.rf.dd738b31762fc5a4256ce47f22674b1c.jpg,441,29,610,467,525.5,248.0,169,438
datasets/train/set-glowing-neon-color-circles-260nw-2166315269_jpeg_jpg.rf.dd738b31762fc5a4256ce47f22674b1c.jpg,229,56,397,493,313.0,274.5,168,437
datasets/train/images-1-_jpeg_jpg.rf.daf0536157477062d25f0b08f8b3836f.jpg,124,74,460,586,292.0,330.0,336,512
datasets/train/indir-3-_jpg.rf.dac3e5f5913759228e3b4b441341837d.jpg,1,3,637,632,319.0,317.5,636,629
datasets/train/blue-circle-point-at-the-center-dashed-line-connecting-center-point-to-outer-edge-labeled-22r22_png_jpg.rf.daaaa683c25ac1be2b7355b367e21e65.jpg,33,33,613,616,323.0,324.5,580,583
datasets/train/frame363_jpg.rf.dd22d1e996a6aafbf75eb9cbd9cbe6a2.jpg,2,176,301,361,151.5,268.5,299,185
datasets/train/-_png_jpg.rf.dccebad988a3d50e39eda3d2ed48708c.jpg,1,0,638,638,319.5,319.0,637,638
datasets/train/indir-1-_jpg.rf.d95891574eccd2d8834375578ea6e4a7.jpg,51,54,589,585,320.0,319.5,538,531
datasets/train/-_png_jpg.rf.d8c60afd98f7ce78599a562bc398c93b.jpg,2,1,640,638,321.0,319.5,638,637
datasets/train/Ekran-goruntusu-2024-04-17-191730_png_jpg.rf.d964395e733f330770c00b1414b03ae7.jpg,42,0,622,603,332.0,301.5,580,603
datasets/train/circle-frame-with-green-grass-vector-5610980_jpeg_jpg.rf.d75fb4fbf002eef82c8a25baa118ff67.jpg,123,116,516,487,319.5,301.5,393,371
datasets/train/indir-5-_jpeg_jpg.rf.ddd5cb64955cce3939253188870e7deb.jpg,48,73,550,576,299.0,324.5,502,503
datasets/train/images-13-_jpeg_jpg.rf.db86cd2391c94c3f02f7b9f7e34db4cf.jpg,100,91,538,528,319.0,309.5,438,437
datasets/train/indir-3-_jpeg_jpg.rf.d901c3544c4ab6edc17438956d778f4a.jpg,15,26,614,609,314.5,317.5,599,583
datasets/train/1645884699_67-kartinkin-net-p-krug-kartinki-72_png_jpg.rf.da9ad395ad43203381ffc2ac93fa38ab.jpg,47,66,568,585,307.5,325.5,521,519
datasets/train/indir-1-_jpg.rf.d9276de00a02e85a21910f2cc2cf140f.jpg,52,56,589,584,320.5,320.0,537,528
datasets/train/indir-3-_jpg.rf.de4315d286b35aecc1574097ad0b3222.jpg,1,2,637,630,319.0,316.0,636,628
datasets/train/images-13-_jpeg_jpg.rf.de38691f30ac5e3aeb57e8551e84957f.jpg,101,91,538,527,319.5,309.0,437,436
datasets/train/Ekran-goruntusu-2024-04-17-191620_png_jpg.rf.d74932579b46897749fba8e32f9b0901.jpg,6,202,600,625,303.0,413.5,594,423
datasets/train/png-clipart-blue-circular-frame-border-blue-round_png_jpg.rf.df2315ec6703a2ed749ccf986f4ea70d.jpg,174,2,464,624,319.0,313.0,290,622
datasets/train/-1-_png_jpg.rf.e1b9d2a28889fc72d813d993a12e0835.jpg,164,19,325,257,244.5,138.0,161,238
datasets/train/indir-3-_jpg.rf.df7de6853eb4f432a0de7fd46395eb6a.jpg,2,3,630,639,316.0,321.0,628,636
datasets/train/png-clipart-circle-angle-circle-angle-white-thumbnail_png_jpg.rf.de77a16344e7d89d4244976151cd51ca.jpg,94,119,552,578,323.0,348.5,458,459
datasets/train/indir-3-_jpeg_jpg.rf.dfb74d65c58addfd6e4b68c6b9f77a2b.jpg,0,22,622,638,311.0,330.0,622,616
datasets/train/f05d133985f94889b3fb760ee737748c_png_jpg.rf.e231cc2df45762c1f8282c8b0670f630.jpg,78,138,563,509,320.5,323.5,485,371
datasets/train/photo_7_2024-01-11_19-36-40_jpg.rf.dfa03c143f134cb4dc8dfe3193f67e16.jpg,228,127,524,519,376.0,323.0,296,392
datasets/train/800px-Circle_-_black_simple-svg_png_jpg.rf.dfb55f3ac4193c48a398b2206ec23ff7.jpg,54,53,585,585,319.5,319.0,531,532
datasets/train/steve-smith-Zvvu4zRKijE-unsplash_jpeg_jpg.rf.e0b3ab11a6aeb3082381eabc6e0c7257.jpg,193,162,619,377,406.0,269.5,426,215
datasets/train/images-1-_jpeg_jpg.rf.dc4d5fc1ee953a3672a4c0895dec5e17.jpg,70,144,560,463,315.0,303.5,490,319
datasets/train/Image_24_png_jpg.rf.dfc58654dd9ef9bc9d80a476974b52c8.jpg,24,21,619,572,321.5,296.5,595,551
datasets/train/indir-3-_jpeg_jpg.rf.e07c31a52d40ed5bbbe6dc72ca2eff70.jpg,19,2,638,635,328.5,318.5,619,633
datasets/train/-30-_png_jpg.rf.e2e4e56e724b429e993efd3df3aae88e.jpg,23,274,630,580,326.5,427.0,607,306
datasets/train/frame341_jpg.rf.e1096efd44e8d684ea4f930faf7de083.jpg,375,0,638,318,506.5,159.0,263,318
datasets/train/Image_177_png_jpg.rf.df308449dcbe00b6d2251c0313527fdc.jpg,123,125,514,516,318.5,320.5,391,391
datasets/train/indir-1-_jpg.rf.e3aae436393bfcb803a3130c2392531f.jpg,55,54,586,586,320.5,320.0,531,532
datasets/train/-16-_png_jpg.rf.e359aa1bd42a7b6d418ba68f51082f19.jpg,141,200,353,494,247.0,347.0,212,294
datasets/train/blue-circle-8_png_jpg.rf.dff70d0ab8abc0a2b635330fbcb3b9da.jpg,0,0,639,639,319.5,319.5,639,639
datasets/train/images-7-_jpeg_jpg.rf.e14b6c13a2560545f17041ec603bcc44.jpg,83,2,564,640,323.5,321.0,481,638
datasets/train/Image_196_png_jpg.rf.e37172131b2949f215760b0644b1996f.jpg,0,0,638,639,319.0,319.5,638,639
datasets/train/shyam-uCOZHr4C0nc-unsplash_jpg.rf.e1fb7749669b97937b9ecb796b62a710.jpg,193,125,450,511,321.5,318.0,257,386
datasets/train/images-6-_jpeg_jpg.rf.e3b2ebc068e2edc37c97327f2392392f.jpg,104,1,538,638,321.0,319.5,434,637
datasets/train/images-6-_jpeg_jpg.rf.e5a9863204935917aba47a2bf4c47426.jpg,87,2,550,640,318.5,321.0,463,638
datasets/train/png-clipart-round-white-circle-illustration-circle-geometry-science-and-technology-circle-blue-electronics-thumbnail_png_jpg.rf.e61d111cc3c6cd0e48063f3ac593c3a7.jpg,45,38,581,605,313.0,321.5,536,567
datasets/train/images-4-_jpeg_jpg.rf.e3c22119cd5c3911f3ae1e01d6ea0477.jpg,103,1,583,619,343.0,310.0,480,618
datasets/train/photo_18_2024-01-11_19-36-40_jpg.rf.e993ceb5ffa34882cbd4ab918370765e.jpg,260,162,499,474,379.5,318.0,239,312
datasets/train/indir-1-_jpeg_jpg.rf.e692f8e3e5b2e63a0c1fcf7859ac1d51.jpg,1,0,638,638,319.5,319.0,637,638
datasets/train/images-6-_jpeg_jpg.rf.e5ba1edfb92f87de3ca86dff5722b1d3.jpg,0,77,638,557,319.0,317.0,638,480
datasets/train/png-transparent-circle-red-circle-orange-wikimedia-commons-sphere-thumbnail_png_jpg.rf.e5d76b2da4496a6d464978bf206e7e0b.jpg,0,2,638,639,319.0,320.5,638,637
datasets/train/1645884642_31-kartinkin-net-p-krug-kartinki-31_jpg.rf.e6eee8e3860fde6e8b6350ea7a4fdc86.jpg,129,26,516,610,322.5,318.0,387,584
datasets/train/indir_jpg.rf.e4ee2134a925b5a0620a26240bf97e94.jpg,75,24,564,620,319.5,322.0,489,596
datasets/train/png-transparent-circle-circles-blue-logo-grey-thumbnail_png_jpg.rf.df4a214441dfa83ff1609bb60f2ded60.jpg,2,0,640,639,321.0,319.5,638,639
datasets/train/indir-2-_jpeg_jpg.rf.e702ef57e0a6fe2856f835f1470bc847.jpg,7,32,640,608,323.5,320.0,633,576
datasets/train/Ekran-goruntusu-2024-04-17-191550_png_jpg.rf.e4a20a11e6d6efcdd3d21e3c0e12a468.jpg,160,2,564,626,362.0,314.0,404,624
datasets/train/Ekran-goruntusu-2024-04-17-191658_png_jpg.rf.e818e1f920deb4248070c7c9f2f9e92f.jpg,108,29,639,527,373.5,278.0,531,498
datasets/train/-14-_png_jpg.rf.e686365bd75b31bebad30787831b9c73.jpg,65,183,294,488,179.5,335.5,229,305
datasets/train/5CC7Ci-circle-png-picture_png_jpg.rf.e53c72f64880938b0fbd2f6d8ab4f7c2.jpg,0,0,639,638,319.5,319.0,639,638
datasets/train/frame332_jpg.rf.e706f7b23f700d97c519738163dcb34a.jpg,242,0,513,459,377.5,229.5,271,459
datasets/train/png-transparent-circle-circles-blue-logo-grey-thumbnail_png_jpg.rf.e9055d29b0c6250e055ab04969724fff.jpg,0,0,639,638,319.5,319.0,639,638
datasets/train/red-color-circle-sign-icon-260nw-1707237499_jpeg_jpg.rf.e79cb44ad1329dbfd6277cc700845693.jpg,102,142,455,506,278.5,324.0,353,364
datasets/train/gold-circle-shape-label-logo-design-element-frame-brush-abstract-wave-transparent-background-illustration-png_png_jpg.rf.e65517b43664bf6f744fa488d92983d2.jpg,51,47,589,592,320.0,319.5,538,545
datasets/train/png-transparent-circle-circle-education-science-green-circle_png_jpg.rf.e8e729975a9fb9bf2d975ae5fef2b786.jpg,105,70,534,566,319.5,318.0,429,496
datasets/train/images_jpg.rf.e8cdd47f4aac930bfe7eb8a0f7c354ad.jpg,181,103,459,537,320.0,320.0,278,434
datasets/train/indir-3-_jpeg_jpg.rf.e6ec678eed70b037f42a8791748368b7.jpg,4,17,635,631,319.5,324.0,631,614
datasets/train/images-12-_jpeg_jpg.rf.e9ce05f61f998c7d5168e04dcea3d212.jpg,34,21,602,611,318.0,316.0,568,590
datasets/train/images-13-_jpeg_jpg.rf.ea1513bfed0640bb63858fd109ec5c3a.jpg,101,108,538,544,319.5,326.0,437,436
datasets/train/indir_png_jpg.rf.e5a297102e48eb7aeb1ed3885ca255d0.jpg,24,25,604,600,314.0,312.5,580,575
datasets/train/cable-reel-calculator-spool-calculator-drum-calculator-16_png_jpg.rf.e8a2001fd8da85a570e361860326e180.jpg,33,91,359,342,196.0,216.5,326,251
datasets/train/circle-frame-with-green-grass-vector-5610980_jpeg_jpg.rf.ea9c2ae6f529173a231925eacfa8ae19.jpg,153,123,524,516,338.5,319.5,371,393
datasets/train/images-1-_png_jpg.rf.eabaf9502365c59c0dac74f3f141b5f5.jpg,109,75,465,534,287.0,304.5,356,459
datasets/train/png-transparent-circle-red-stickers-magenta-shape-internet-1-_png_jpg.rf.eb082dc323cabf0b61946033fa2e6394.jpg,101,44,543,596,322.0,320.0,442,552
datasets/train/images-7-_jpeg_jpg.rf.e6b489ad024da0319e07f56278fef195.jpg,75,0,538,638,306.5,319.0,463,638
datasets/train/frame410_jpg.rf.ea8c94b8921928927a40a9c5946258d9.jpg,65,191,206,428,135.5,309.5,141,237
datasets/train/indir_jpg.rf.eafce6cc532efecdcd244382d4d7bf51.jpg,68,22,571,618,319.5,320.0,503,596
datasets/train/Ekran-goruntusu-2024-04-17-191639_png_jpg.rf.ecef20e7c050f87341a3f043e6dd0c26.jpg,26,35,524,507,275.0,271.0,498,472
datasets/train/frame339_jpg.rf.ec522b0bacfb07902ebde1b39a1637f7.jpg,0,91,332,353,166.0,222.0,332,262
datasets/train/512-5124576_round-circle-png-round-circle-pic-png-transparent_png_jpg.rf.ec4e889c6576dc5df3ee249697134c68.jpg,24,39,621,614,322.5,326.5,597,575
datasets/train/images-10-_jpeg_jpg.rf.eb1ad49f5ee26cf61098c081036bdfc5.jpg,67,64,581,578,324.0,321.0,514,514
datasets/train/indir-5-_jpeg_jpg.rf.ea2b9495351fd4d572fe6c973500c575.jpg,86,80,555,550,320.5,315.0,469,470
datasets/train/indir-1-_jpg.rf.ec6e1534c9f6b262e4597070acfc1b07.jpg,54,54,586,585,320.0,319.5,532,531
datasets/train/Ekran-goruntusu-2024-04-17-191658_png_jpg.rf.edadb14508da04cc05164e79124db29d.jpg,121,105,593,622,357.0,363.5,472,517
datasets/train/glow-gold-circle-frame-free-png_png_jpg.rf.ede77dbe325e237994bf8887b339b0ed.jpg,47,35,594,601,320.5,318.0,547,566
datasets/train/indir-5-_jpeg_jpg.rf.eeac71916137bcc22ea798fa016c707b.jpg,80,87,554,555,317.0,321.0,474,468
datasets/train/38132628268e7a56ef5f77b79aa957b5_png_jpg.rf.ef27b14770edc8882e9fe7dddb869472.jpg,72,136,568,504,320.0,320.0,496,368
datasets/train/images_jpeg_jpg.rf.efbcb335da64626e7f0709d7511ae6d4.jpg,0,98,639,535,319.5,316.5,639,437
datasets/train/-28-_png_jpg.rf.eb86ef0859c9ea76ae15930fb473a0e2.jpg,327,67,595,513,461.0,290.0,268,446
